dane,codigo,municipio,departamento,pregunta_numero,potencial,validos,nulos,no_marcados,si,no,fraccion_potencial
25099,15025,Bojaca,Cundinamarca,6,6273,2939,11,37,2921,18,0.47616770285349913
25099,15025,Bojaca,Cundinamarca,7,6273,2917,6,64,2888,29,0.47616770285349913
25120,15029,Cabrera,Cundinamarca,1,3479,1088,5,10,1080,8,0.3170451279103191
25120,15029,Cabrera,Cundinamarca,2,3479,1087,5,11,1081,6,0.3170451279103191
25120,15029,Cabrera,Cundinamarca,3,3479,1086,5,12,1081,5,0.3170451279103191
25120,15029,Cabrera,Cundinamarca,4,3479,1084,6,13,1078,6,0.3170451279103191
25120,15029,Cabrera,Cundinamarca,5,3479,1086,5,12,1080,6,0.3170451279103191
25120,15029,Cabrera,Cundinamarca,6,3479,1083,5,15,1076,7,0.3170451279103191
25120,15029,Cabrera,Cundinamarca,7,3479,1065,5,33,1054,11,0.3170451279103191
25123,15030,Cachipay,Cundinamarca,1,9125,3335,8,69,3311,24,0.3739178082191781
25123,15030,Cachipay,Cundinamarca,2,9125,3334,7,68,3316,18,0.3735890410958904
25123,15030,Cachipay,Cundinamarca,3,9125,3320,3,86,3298,22,0.3735890410958904
25123,15030,Cachipay,Cundinamarca,4,9125,3327,3,79,3303,24,0.3735890410958904
25123,15030,Cachipay,Cundinamarca,5,9125,3331,2,76,3318,13,0.3735890410958904
25123,15030,Cachipay,Cundinamarca,6,9125,3326,3,83,3304,22,0.3739178082191781
25123,15030,Cachipay,Cundinamarca,7,9125,3259,3,147,3224,35,0.3735890410958904
25126,15031,Cajica,Cundinamarca,1,47111,24238,24,179,24040,198,0.5187960348963088
25126,15031,Cajica,Cundinamarca,2,47111,24241,20,185,24174,67,0.5189021672220925
25126,15031,Cajica,Cundinamarca,3,47111,24220,17,207,24096,124,0.518859714291779
25126,15031,Cajica,Cundinamarca,4,47111,24197,24,270,23963,234,0.5198573581541466
25126,15031,Cajica,Cundinamarca,5,47111,24221,17,206,24151,70,0.518859714291779
25126,15031,Cajica,Cundinamarca,6,47111,24109,22,212,23996,113,0.5167158413109465
25126,15031,Cajica,Cundinamarca,7,47111,24048,36,369,23818,230,0.5190507524781898
25148,15034,Caparrapi,Cundinamarca,1,10384,2421,5,58,2403,18,0.23921417565485362
